s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
3,3,2,362,323,377,293,280,378,5,6,5,3,5,4,relu,softmax,0.19910730660971832,0.16934210260295432,0.3666974915668998,0.11648603616058799,0.15298410777223687,0.2646158816749149,0.2443201572542421,0.007010247717746753,0.0027030318311637843,1156,1413,True,2,2,2,0.784600019454956,2075.0659782886505
2,2,2,276,284,253,278,270,321,5,3,5,6,5,3,relu,softmax,0.25037214322760604,0.17175303845721288,0.27702801984640235,0.23298579582377188,0.2340164667969621,0.20882099439174512,0.10507880572766053,0.006005049098864833,0.0022516808621153997,973,1284,True,2,2,2,0.757099986076355,1600.7340488433838
4,3,3,260,288,364,329,389,382,6,5,3,6,6,3,relu,softmax,0.115492539166827,0.3988726295851063,0.3209671608909534,0.1262350469508261,0.10607481393702764,0.31578634004568407,0.23175764970480012,0.006695450725111237,0.001394919563899164,1406,1032,True,2,2,2,0.7864000201225281,2645.9130001068115
3,2,3,387,344,340,270,344,306,4,3,5,5,3,4,relu,softmax,0.1840795900523285,0.31434884583530487,0.26652557514184594,0.13264221706901969,0.37963902199034916,0.2356942524290433,0.32033418333960645,0.007206074951175123,0.0011192171961165033,1398,867,True,2,2,2,0.8040000200271606,4362.84787607193
4,3,2,335,352,353,269,306,326,5,5,5,5,6,3,relu,softmax,0.2589324745770396,0.19652110895748337,0.12250662666787546,0.36869536912057566,0.3408027437578861,0.1418580341679008,0.3330304814050219,0.008491363322462767,0.0022054579153819452,886,1387,True,2,2,2,0.7480000257492065,1922.2061293125153
4,4,4,265,297,255,384,316,283,4,3,3,6,5,6,relu,softmax,0.26316810894779236,0.3630543322462336,0.2630631743948326,0.17147872400197903,0.35532756466964344,0.2671657134790132,0.1620523114430684,0.005622821421277381,0.0022754290185075035,1370,1391,True,2,2,2,0.6067000031471252,2278.299119949341
4,2,2,298,268,391,389,313,331,4,3,5,3,6,6,relu,softmax,0.23378958112132173,0.19258230449063102,0.2822069150433232,0.1555495136248608,0.2880748837941687,0.15213965714057193,0.11914781041291408,0.007647519132146918,0.0008471041063699632,1082,814,True,2,2,2,0.7441999912261963,3149.863389492035
2,4,3,375,398,296,262,352,393,4,4,5,6,4,6,relu,softmax,0.22191995585634927,0.3191680242692396,0.3896374535319411,0.34278437931143,0.38210451330105755,0.14218174122295804,0.12135303965910305,0.004101351028365263,0.002064725538847069,1274,1276,True,2,2,2,0.7070000171661377,3986.907783269882
2,4,4,311,398,357,320,255,324,3,4,3,6,6,4,relu,softmax,0.28705234298686666,0.20731502948272829,0.35332168368761974,0.23598992159396287,0.31793240743222506,0.12866086229087115,0.21880730389070388,0.004035650101105031,0.0020900045099724015,1258,597,True,2,2,2,0.6234999895095825,1547.8134610652924
2,2,3,385,362,265,361,276,281,6,3,3,6,4,5,relu,softmax,0.2333816797708303,0.3324549539602297,0.321946490309679,0.26144302902443634,0.12619821176754076,0.37782440403607565,0.23668076125049867,0.004853217943760526,0.002710426646277215,698,582,True,2,2,2,0.6450999975204468,6116.970761299133
3,3,2,361,387,267,308,262,261,4,4,3,5,6,5,relu,softmax,0.289002140633957,0.353625760510231,0.1890400615155517,0.20627971639828777,0.3717855757583933,0.37028904881162916,0.3929448328602613,0.006945473379082905,0.002529526923597987,966,1102,True,2,2,2,0.6848999857902527,3728.8701860904694
2,2,3,374,259,324,349,366,332,6,6,5,3,4,6,relu,softmax,0.381576657453189,0.19508358659067565,0.2962918964602168,0.12400977092978101,0.17269894343612172,0.33210380394377526,0.25860575610364595,0.0076354636461211794,0.0028542370787541485,791,783,True,2,2,2,0.5436999797821045,5540.9796097278595
2,4,3,317,274,384,365,261,332,6,4,5,3,5,6,relu,softmax,0.3045992341842201,0.20124240851100195,0.21445830839809338,0.3203963493559192,0.37833132952204584,0.28869651616730574,0.3369543725456043,0.006697614717563248,0.0021100580415888697,1229,1446,True,2,2,2,0.707099974155426,3531.2644486427307
4,4,3,388,282,395,298,290,397,6,6,6,6,4,3,relu,softmax,0.39097767206978307,0.29033594192668094,0.32921667695573154,0.12514253004614928,0.1482146754674517,0.319961441485893,0.2294096369164006,0.0044422787034276824,0.0014343337920786686,1201,1424,True,2,2,2,0.6861000061035156,5925.809620141983
4,4,2,287,347,307,262,296,279,6,6,4,6,5,6,relu,softmax,0.11375560551241047,0.10217572840454335,0.396420382588345,0.2976504101076515,0.20962183927046707,0.24112967429897242,0.17996503613628612,0.007307383844281435,0.0023740528889091075,858,1444,True,2,2,2,0.7146999835968018,2829.1967215538025
3,2,3,314,369,333,274,251,369,5,4,3,6,3,5,relu,softmax,0.34243310398430304,0.23913623672660594,0.1542431905112906,0.2940324883245798,0.397836105479076,0.28677726938275705,0.11073240721420236,0.00619368603755206,0.0011933497948473485,877,901,True,2,2,2,0.631600022315979,1423.247663974762
2,4,2,302,363,288,339,382,390,3,3,6,4,3,6,relu,softmax,0.25230514739052534,0.307732105755439,0.2890556707163718,0.3411264842707572,0.23560248639612438,0.2557275191019185,0.34312058225769504,0.007541864980113631,0.0019870759433974665,1264,724,True,2,2,2,0.7646999955177307,1963.0845189094543
3,4,3,337,310,387,308,262,336,5,6,3,5,3,5,relu,softmax,0.1273198546246543,0.2421759282733576,0.15811008783571062,0.16251510370264763,0.29839118868606007,0.3733768455502865,0.22112698314350399,0.0073371400300349466,0.002958995822195385,1275,897,True,2,2,2,0.7225000262260437,1639.877371788025
4,3,2,353,321,296,305,349,320,6,3,4,4,3,4,relu,softmax,0.33603901271937286,0.3770428113455152,0.2797901167049118,0.15613252687517593,0.33465821081393576,0.3867435229523124,0.2740693861179868,0.004992914891130417,0.002702925221185436,635,1027,True,2,2,2,0.6531000137329102,4431.236111402512
3,2,2,325,334,289,361,261,351,4,5,4,4,3,6,relu,softmax,0.287753999815183,0.2227431363752867,0.17620634472866883,0.3579186350506698,0.310056477788216,0.2643219728407411,0.28287056016953926,0.008854920289384352,0.0015991538309264766,627,1269,True,2,2,2,0.7347999811172485,3267.2526977062225
4,3,4,261,271,291,328,307,390,5,6,4,6,4,4,relu,softmax,0.324857982642373,0.2529622168919209,0.34324616135144537,0.23112342482724255,0.1371641695886686,0.269332552496144,0.3856904153803321,0.005343338923139138,0.0010175020788951129,1383,1341,True,2,2,2,0.670799970626831,1390.1422514915466
2,4,2,344,326,299,397,315,306,3,5,6,4,5,5,relu,softmax,0.1514905052246119,0.16358772707739208,0.25961040605001706,0.15296625767285216,0.2904985210662771,0.1874959556184097,0.3374597856000676,0.004914988583010494,0.0022825981881465793,1120,1027,True,2,2,2,0.8047000169754028,2374.876017808914
3,4,2,318,378,399,375,345,346,3,4,4,6,6,5,relu,softmax,0.1111525864148938,0.14224355862789984,0.37519094363921524,0.2378316239855136,0.12329975853350608,0.38791805141168845,0.3636976923275951,0.00791980393530509,0.00213064129443386,1400,1185,True,2,2,2,0.8134999871253967,1771.7407157421112
2,3,3,374,384,398,321,290,284,4,3,6,6,5,6,relu,softmax,0.3705514949325014,0.13821161081000827,0.34711728584109625,0.22295154343287826,0.39724040678378136,0.24168428929864036,0.2661508247506662,0.008575968557122832,0.002458089297194906,859,1195,True,2,2,2,0.5878999829292297,5377.387814044952
4,4,2,376,399,393,272,374,389,6,6,3,6,6,6,relu,softmax,0.3247346737077612,0.26955197686718124,0.23436740345333898,0.19278066363765692,0.2507195583530607,0.2016038813371093,0.3271035603242081,0.005019097468582557,0.0021193894032150106,1162,571,True,2,2,2,0.6420999765396118,4968.16531419754
4,2,2,367,335,266,252,307,299,6,5,3,5,5,5,relu,softmax,0.2566285710744367,0.20057435071009935,0.10039596069529891,0.19238311229857963,0.1835884999269271,0.21803444596709076,0.1395555968930191,0.008080627868269769,0.002609095032114486,880,1230,True,2,2,2,0.7225000262260437,4668.52611374855
2,3,2,288,349,297,353,334,264,4,6,3,4,3,4,relu,softmax,0.2283103512457716,0.31047980496987915,0.23038071061539758,0.22532085835346882,0.32806168735874813,0.15245107463986335,0.20157579158247207,0.008143721328642384,0.002461153667233448,1130,612,True,2,2,2,0.7239000201225281,2649.1356089115143
2,4,2,314,348,288,372,342,302,5,6,6,5,5,5,relu,softmax,0.16725168302407056,0.20773298289027917,0.16911244670980724,0.27382168932599643,0.3394512407853536,0.33598391836537056,0.20935028936463776,0.005428293347914413,0.00237276240349937,1091,1151,True,2,2,2,0.7860999703407288,2550.9614877700806
2,3,4,362,372,297,357,374,377,5,4,6,6,5,3,relu,softmax,0.39497243094171963,0.3425380868431446,0.1479822407100786,0.18332921484317655,0.19894474265690834,0.2951096681486337,0.3270984278468967,0.0074084923504141725,0.0028654907098714134,674,586,True,2,2,2,0.5476999878883362,2964.0111577510834
2,3,3,385,342,285,347,326,273,5,5,3,6,3,6,relu,softmax,0.3264047562604424,0.38004183758426735,0.16603882625072924,0.350910787903026,0.3069973589062919,0.3609277748703066,0.33907346972278896,0.00790457626077263,0.0017676088423417742,1220,582,True,2,2,2,0.6444000005722046,2028.775010585785
2,2,3,313,390,325,327,379,375,6,6,4,5,5,5,relu,softmax,0.20346213510796296,0.29471334018046424,0.3648435396602112,0.15523900692435547,0.3521084516155957,0.13646698885548073,0.16449766707651736,0.008494055465137106,0.002393841966993073,1497,737,True,2,2,2,0.8212000131607056,4268.030508041382
3,3,3,314,313,376,398,318,285,5,4,3,4,5,3,relu,softmax,0.25618673955143556,0.2173998509398578,0.38797843617505046,0.20051475128154472,0.33356374642680675,0.3566248463893541,0.2306819492442898,0.008949674757314997,0.0013242372167626294,877,1465,True,2,2,2,0.7501999735832214,1605.593598127365
2,2,3,365,297,271,275,359,263,3,6,4,5,5,3,relu,softmax,0.20394851895304753,0.3323195611051767,0.17873689089546713,0.19857764890841645,0.13237171516689286,0.3805229847941407,0.18730100902008448,0.008635918844396738,0.000874927648658743,859,1168,True,2,2,2,0.8281999826431274,2448.58522772789
4,2,3,284,349,325,295,319,280,6,5,6,3,6,5,relu,softmax,0.3378980954177534,0.27361019430767275,0.29404169810472913,0.3791686081106719,0.22850283833048818,0.1994182416827912,0.39317246950013474,0.008075916161463763,0.002972598104389489,991,600,True,2,2,2,0.6952999830245972,3079.7838654518127
3,3,2,394,252,381,325,269,257,5,5,6,4,4,6,relu,softmax,0.39662812176827855,0.2781563094117403,0.21982009053348844,0.3506617837724276,0.3189622037927923,0.32478260104723133,0.15884180492016148,0.004925543652139226,0.0019293432779008057,623,684,True,2,2,2,0.6093000173568726,2699.277974128723
3,2,3,287,252,338,320,369,301,4,3,6,4,6,6,relu,softmax,0.16232478190365712,0.2946240811709963,0.36135611390509537,0.32449564033674727,0.36062716916097615,0.26096640130323984,0.3255628733107573,0.008859570650628423,0.0019226829889751843,1232,1024,True,2,2,2,0.8174999952316284,3528.4958670139313
3,2,4,298,302,340,254,392,342,6,6,4,4,4,3,relu,softmax,0.10518819273012478,0.19610859114769186,0.15873514205812148,0.34391536214299245,0.3534417001108002,0.17758563139314287,0.19769343308496784,0.007997801581211144,0.0005015290878889676,1418,674,True,2,2,2,0.8212000131607056,3325.76016163826
3,2,3,313,274,381,265,315,352,3,3,3,4,6,6,relu,softmax,0.36259872479137245,0.15680686830419954,0.26436124319116594,0.10718841553728095,0.3292661451526926,0.27427416947388356,0.2876768750409259,0.006399782467316564,0.0019724314721908556,1313,1382,True,2,2,2,0.6814000010490417,1552.4601166248322
2,3,4,280,310,329,297,307,273,3,4,3,4,3,4,relu,softmax,0.2134515443358794,0.32432374627978844,0.37386879409187024,0.3264795199216715,0.1681379096775597,0.3664923242313116,0.21627450023104994,0.006906413659805297,0.0008422894811922264,884,608,True,2,2,2,0.7961999773979187,1214.1513440608978
4,2,3,260,347,326,327,302,379,6,4,6,5,5,4,relu,softmax,0.35903294005310005,0.19691307538558073,0.23913417920827687,0.22452343870233976,0.1447287036014302,0.38734579714397777,0.22129372936592767,0.005795863252796501,0.002577390443891283,1368,780,True,2,2,2,0.6833000183105469,2724.406128168106
3,3,2,270,374,271,357,287,295,3,3,6,4,6,5,relu,softmax,0.2726425833659095,0.1369704004029412,0.3070632330098404,0.31959035150581366,0.11285119635669953,0.3027372890883956,0.22440704624973595,0.007586638935204348,0.0023644553950031796,571,672,True,2,2,2,0.7184000015258789,1589.8987526893616
3,3,2,308,377,310,386,346,329,4,3,4,4,3,3,relu,softmax,0.14201936780768096,0.20448238460895746,0.21686474934445676,0.2533887238738104,0.3787229080770471,0.36228896806665234,0.14035764768675538,0.008162390000159545,0.0010069230234220979,1253,523,True,2,2,2,0.8072999715805054,3001.9818918704987
3,2,3,358,337,397,328,323,273,3,5,3,3,3,6,relu,softmax,0.15475946530260218,0.2083283329022007,0.3258608333510712,0.2973335221714536,0.27433671997871667,0.2589697527415023,0.35303213309942216,0.007938005732308222,0.0022552838754292138,721,1264,True,2,2,2,0.7817999720573425,1404.5543699264526
2,2,4,299,277,379,320,307,264,5,3,5,6,4,5,relu,softmax,0.11551626476639605,0.16331149906258463,0.12229926170607405,0.18667429474114355,0.28823170230464534,0.2698557952952126,0.2836449464840171,0.008828444582801846,0.0021559290609906223,579,788,True,2,2,2,0.8428000211715698,2104.8150424957275
4,2,2,381,288,349,315,355,344,3,3,4,4,6,4,relu,softmax,0.2728688235333803,0.34943068578781333,0.15651843022014766,0.335353040703266,0.27884883937320326,0.36800249254828254,0.1515911205530629,0.004544408080155829,0.002312282857130858,1219,677,True,2,2,2,0.5853999853134155,1880.9387834072113
3,2,2,396,387,315,331,397,318,5,5,4,4,3,5,relu,softmax,0.1372290628329047,0.22597226430954032,0.15826987890867453,0.22466785963699498,0.21530170838755833,0.3215174910808173,0.3322646674499077,0.008170211339633351,0.0010169909158940162,1481,1387,True,2,2,2,0.8300999999046326,2230.9569656848907
2,4,3,302,332,357,326,274,363,5,5,3,6,4,4,relu,softmax,0.282108596315364,0.10680605265473427,0.3793066837212983,0.30586998402893434,0.11025863497635666,0.3456498697642354,0.16007984641539885,0.004065666868549669,0.0024487208661788345,1493,1022,True,2,2,2,0.6547999978065491,1617.1313462257385
3,4,3,348,296,371,378,289,271,4,4,3,3,5,5,relu,softmax,0.351447760420326,0.25756066006923917,0.16249808405801192,0.2574065236280433,0.26652478043129535,0.322737269264067,0.16596489691220473,0.006137178347756485,0.0022339061399261747,743,533,True,2,2,2,0.6169000267982483,3331.12681555748
2,3,2,301,380,383,369,330,264,6,5,6,3,5,3,relu,softmax,0.17087409031453443,0.3725147642113793,0.25079480038668467,0.296841113224606,0.224644626009881,0.2893042580513594,0.21575661301652085,0.006309596467053187,0.002663439030255274,618,1323,True,2,2,2,0.7588000297546387,4440.810325145721
3,4,3,296,321,358,306,319,368,3,5,4,6,6,3,relu,softmax,0.31871128714605657,0.17272477376345918,0.2783495097249276,0.3651571790799878,0.37320332197549144,0.3876353814175094,0.33197834562399664,0.004933842081350044,0.0014352628373907662,1343,577,True,2,2,2,0.6335999965667725,1568.749584197998
2,4,3,268,274,261,251,379,396,3,5,5,6,3,4,relu,softmax,0.2737663568713321,0.23999031098505616,0.22595163470652302,0.36691411603731927,0.23120838746878444,0.12260323527194524,0.3839916181644858,0.005772308101479433,0.002511366730356333,667,1408,True,2,2,2,0.7204999923706055,1234.035638809204
3,4,3,351,399,340,270,384,360,6,4,3,4,3,6,relu,softmax,0.20190353131876765,0.2903440219520441,0.2773186234146968,0.1880583862503849,0.14480453509584204,0.2105730081514413,0.22455929174257278,0.004743496591487741,0.0025560609614495213,1405,1423,True,2,2,2,0.6877999901771545,4197.978888750076
2,4,2,318,294,276,396,336,324,5,5,3,3,5,3,relu,softmax,0.15316281394637188,0.361910680457841,0.32281925912899584,0.29781972397161144,0.22205923226178997,0.17859266928355527,0.39383522893384715,0.007606270487148697,0.0006459905601478848,1311,695,True,2,2,2,0.7997999787330627,1723.3641772270203
4,3,2,298,287,286,284,329,307,5,5,3,6,6,5,relu,softmax,0.2715609068115197,0.3682908679955945,0.24255931583708487,0.38353525220276385,0.16433746879724848,0.12224773173220924,0.3674361619434249,0.004020985804152826,0.0009468003230147439,1404,1354,True,2,2,2,0.6966000199317932,1525.3330943584442
2,3,3,262,334,279,379,310,323,6,4,6,6,3,5,relu,softmax,0.24049729221056657,0.3585484392473809,0.2512114022886272,0.30503582302631516,0.2763801199102794,0.3527070363155147,0.1853682519284808,0.008859528413258353,0.0012804580420537775,1324,1011,True,2,2,2,0.8075000047683716,3238.865476846695
2,3,3,306,345,386,267,391,350,4,4,6,3,5,4,relu,softmax,0.2886053000273815,0.3743586290910592,0.11085543925987755,0.17309830376255347,0.1581147826838681,0.2506883226081351,0.22891024211294797,0.007619143409114725,0.0008079797201070755,1029,1349,True,2,2,2,0.7565000057220459,4532.497485876083
4,2,2,274,310,267,384,275,388,3,3,6,3,6,3,relu,softmax,0.26121515273181045,0.14803847205539208,0.1023190802021047,0.2269340292987359,0.1411651694830198,0.1481546245842074,0.1230731916206004,0.0043899141649499165,0.001682289927446144,993,704,True,2,2,2,0.6880000233650208,1367.0531470775604
2,3,2,363,255,280,268,337,269,3,5,3,3,3,4,relu,softmax,0.29108307262806365,0.3239379277665333,0.37828427054441705,0.29405806720516653,0.39108811982462577,0.20340194230376435,0.20497856013142232,0.006396761446079166,0.0021302771430468208,1165,1251,True,2,2,2,0.5967000126838684,1428.6575088500977
4,2,4,312,325,304,305,367,324,4,4,4,4,4,4,relu,softmax,0.21049311462601955,0.20920824076436992,0.3878318787223495,0.2331834880980157,0.326528190189444,0.32524341441233173,0.17966325544097245,0.005191962210945049,0.002811848912998659,1438,746,True,2,2,2,0.7003999948501587,3073.0578639507294
3,2,3,318,275,267,272,305,275,4,3,5,5,3,4,relu,softmax,0.17048456885001784,0.23274127809805556,0.14663568764693719,0.27878247871921136,0.17516332728139605,0.20015261930301576,0.24137521498705847,0.004138626623809246,0.0022306384739897616,1298,1066,True,2,2,2,0.7465999722480774,2914.2494246959686
4,3,4,350,298,256,374,286,324,3,6,4,3,5,5,relu,softmax,0.34061876779324096,0.33668526896237005,0.3279991474992906,0.2046984805905733,0.23615597670551572,0.2784905072024411,0.39218217507197717,0.006504984183060978,0.0018359110721484482,1009,949,True,2,2,2,0.489300012588501,1382.235066652298
3,4,4,330,376,250,337,250,292,3,4,5,6,4,5,relu,softmax,0.17727031769485507,0.2631695262139443,0.32186534462049793,0.28150091840140995,0.2176383564960365,0.13549722190094146,0.3342319704661568,0.006145363837275016,0.0007493090001651718,1323,1037,True,2,2,2,0.8003000020980835,1281.3703632354736
3,3,2,297,317,328,251,251,283,4,5,4,5,6,3,relu,softmax,0.3391718725068401,0.19053376694088298,0.35426943888354845,0.3276795845844045,0.1891241649633995,0.22796585627249194,0.155786033617308,0.007775588946527086,0.0010450412463298465,1414,890,True,2,2,2,0.649399995803833,3084.246054649353
